Provider_id	Region_id	Description	Measure_id	Denominator	Numerator			
40F4B558-46F2-4410-92DF-B851DEDC9326	2	Guy MD, Douglas M	BD709062-B9D6-406F-BCED-FD892B81ED6E	0	0			
40F4B558-46F2-4410-92DF-B851DEDC9326	2	Guy MD, Douglas M	Chlamydia Screening	0	0			
531C517B-337E-488A-B13E-B4F9C6C17D8F	2	Haberman DO, Analisa R	CAD Antiplatelet	14	14			
531C517B-337E-488A-B13E-B4F9C6C17D8F	2	Haberman DO, Analisa R	CAD Lipid Lowering Drugs	4	2			
531C517B-337E-488A-B13E-B4F9C6C17D8F	2	Haberman DO, Analisa R	Lipid Testing	47	43			
531C517B-337E-488A-B13E-B4F9C6C17D8F	2	Haberman DO, Analisa R	Pneumonia Vaccination	137	77			
531C517B-337E-488A-B13E-B4F9C6C17D8F	2	Haberman DO, Analisa R	Influenza	631	245			
531C517B-337E-488A-B13E-B4F9C6C17D8F	2	Haberman DO, Analisa R	Depression	682	605			
531C517B-337E-488A-B13E-B4F9C6C17D8F	2	Haberman DO, Analisa R	92877B4E-A96E-45A4-8734-53D5A6100069	0	0			
531C517B-337E-488A-B13E-B4F9C6C17D8F	2	Haberman DO, Analisa R	B28AF571-9833-474D-8F35-5BC557C89BEE	20	16			
531C517B-337E-488A-B13E-B4F9C6C17D8F	2	Haberman DO, Analisa R	Lipid LT 100	0	0			
531C517B-337E-488A-B13E-B4F9C6C17D8F	2	Haberman DO, Analisa R	FD13C439-E2CC-4D4E-B5B2-67E8A976BB95	51	51			
531C517B-337E-488A-B13E-B4F9C6C17D8F	2	Haberman DO, Analisa R	9B6F3897-53F0-40EE-BFBC-6DD4162618F8	662	309			
531C517B-337E-488A-B13E-B4F9C6C17D8F	2	Haberman DO, Analisa R	086B0985-E4AD-43C1-9C22-88CFBE261E3F	63	6			
531C517B-337E-488A-B13E-B4F9C6C17D8F	2	Haberman DO, Analisa R	61173E6E-083D-4F59-8097-921C8AD4A8F0	191	191			
531C517B-337E-488A-B13E-B4F9C6C17D8F	2	Haberman DO, Analisa R	D03562F7-FF8A-405C-BCA9-94DEC092F33E	63	60			
531C517B-337E-488A-B13E-B4F9C6C17D8F	2	Haberman DO, Analisa R	849E7DDB-8DDB-4175-982D-974EFAFB808F	51	9			
531C517B-337E-488A-B13E-B4F9C6C17D8F	2	Haberman DO, Analisa R	IVD Antithrombotic Neuro	10	10			
531C517B-337E-488A-B13E-B4F9C6C17D8F	2	Haberman DO, Analisa R	DDF1489B-C3F6-46C3-A403-B5F7D0C9E379	63	42			
531C517B-337E-488A-B13E-B4F9C6C17D8F	2	Haberman DO, Analisa R	ED87A3EC-8929-4397-B1AB-B6E3460F63E7	258	151			
531C517B-337E-488A-B13E-B4F9C6C17D8F	2	Haberman DO, Analisa R	6F3C49DB-F20A-40AE-846E-B79DE7343243	0	0			
531C517B-337E-488A-B13E-B4F9C6C17D8F	2	Haberman DO, Analisa R	D06F1D7A-1E8A-4DAD-8ED0-B95ACFB2F2D4	51	34			
531C517B-337E-488A-B13E-B4F9C6C17D8F	2	Haberman DO, Analisa R	11E825E0-F8A8-4BEB-8C9A-BD8F4EB33814	0	0			
531C517B-337E-488A-B13E-B4F9C6C17D8F	2	Haberman DO, Analisa R	LDL Control	24	17			
531C517B-337E-488A-B13E-B4F9C6C17D8F	2	Haberman DO, Analisa R	5A58F529-B673-4BC7-B686-CB9B3B755778	170	122			
531C517B-337E-488A-B13E-B4F9C6C17D8F	2	Haberman DO, Analisa R	BD246D76-724D-4CB8-BC0A-D2AD73EB2801	394	189			
531C517B-337E-488A-B13E-B4F9C6C17D8F	2	Haberman DO, Analisa R	HIV/AIDS	0	0			
531C517B-337E-488A-B13E-B4F9C6C17D8F	2	Haberman DO, Analisa R	F1670A16-6D8A-4B33-9EC7-E62382F5031B	8	8			
531C517B-337E-488A-B13E-B4F9C6C17D8F	2	Haberman DO, Analisa R	2F3C6ED6-D3DB-498F-B881-ED9A3A66E476	40	0			
531C517B-337E-488A-B13E-B4F9C6C17D8F	2	Haberman DO, Analisa R	BD709062-B9D6-406F-BCED-FD892B81ED6E	50	31			
531C517B-337E-488A-B13E-B4F9C6C17D8F	2	Haberman DO, Analisa R	Chlamydia Screening	3	0			
CDFB3C72-AA33-4F16-B31F-8A269793B3E0	2	Hahn MD, Stanley	CAD Antiplatelet	7	5			
CDFB3C72-AA33-4F16-B31F-8A269793B3E0	2	Hahn MD, Stanley	CAD Lipid Lowering Drugs	0	0			
CDFB3C72-AA33-4F16-B31F-8A269793B3E0	2	Hahn MD, Stanley	Lipid Testing	7	6			
CDFB3C72-AA33-4F16-B31F-8A269793B3E0	2	Hahn MD, Stanley	Pneumonia Vaccination	28	13			
CDFB3C72-AA33-4F16-B31F-8A269793B3E0	2	Hahn MD, Stanley	Influenza	112	3			
CDFB3C72-AA33-4F16-B31F-8A269793B3E0	2	Hahn MD, Stanley	Depression	158	0			
CDFB3C72-AA33-4F16-B31F-8A269793B3E0	2	Hahn MD, Stanley	92877B4E-A96E-45A4-8734-53D5A6100069	0	0			
CDFB3C72-AA33-4F16-B31F-8A269793B3E0	2	Hahn MD, Stanley	B28AF571-9833-474D-8F35-5BC557C89BEE	0	0			
CDFB3C72-AA33-4F16-B31F-8A269793B3E0	2	Hahn MD, Stanley	Lipid LT 100	0	0			
CDFB3C72-AA33-4F16-B31F-8A269793B3E0	2	Hahn MD, Stanley	FD13C439-E2CC-4D4E-B5B2-67E8A976BB95	0	0			
CDFB3C72-AA33-4F16-B31F-8A269793B3E0	2	Hahn MD, Stanley	9B6F3897-53F0-40EE-BFBC-6DD4162618F8	156	0			
CDFB3C72-AA33-4F16-B31F-8A269793B3E0	2	Hahn MD, Stanley	086B0985-E4AD-43C1-9C22-88CFBE261E3F	21	1			
CDFB3C72-AA33-4F16-B31F-8A269793B3E0	2	Hahn MD, Stanley	61173E6E-083D-4F59-8097-921C8AD4A8F0	0	0			
CDFB3C72-AA33-4F16-B31F-8A269793B3E0	2	Hahn MD, Stanley	D03562F7-FF8A-405C-BCA9-94DEC092F33E	21	19			
CDFB3C72-AA33-4F16-B31F-8A269793B3E0	2	Hahn MD, Stanley	849E7DDB-8DDB-4175-982D-974EFAFB808F	17	0			
CDFB3C72-AA33-4F16-B31F-8A269793B3E0	2	Hahn MD, Stanley	IVD Antithrombotic Neuro	0	0			
CDFB3C72-AA33-4F16-B31F-8A269793B3E0	2	Hahn MD, Stanley	DDF1489B-C3F6-46C3-A403-B5F7D0C9E379	21	15			
CDFB3C72-AA33-4F16-B31F-8A269793B3E0	2	Hahn MD, Stanley	ED87A3EC-8929-4397-B1AB-B6E3460F63E7	73	24			
CDFB3C72-AA33-4F16-B31F-8A269793B3E0	2	Hahn MD, Stanley	6F3C49DB-F20A-40AE-846E-B79DE7343243	2	0			
CDFB3C72-AA33-4F16-B31F-8A269793B3E0	2	Hahn MD, Stanley	D06F1D7A-1E8A-4DAD-8ED0-B95ACFB2F2D4	0	0			
CDFB3C72-AA33-4F16-B31F-8A269793B3E0	2	Hahn MD, Stanley	11E825E0-F8A8-4BEB-8C9A-BD8F4EB33814	0	0			
CDFB3C72-AA33-4F16-B31F-8A269793B3E0	2	Hahn MD, Stanley	LDL Control	0	0			
CDFB3C72-AA33-4F16-B31F-8A269793B3E0	2	Hahn MD, Stanley	5A58F529-B673-4BC7-B686-CB9B3B755778	46	16			
CDFB3C72-AA33-4F16-B31F-8A269793B3E0	2	Hahn MD, Stanley	BD246D76-724D-4CB8-BC0A-D2AD73EB2801	96	15			
CDFB3C72-AA33-4F16-B31F-8A269793B3E0	2	Hahn MD, Stanley	HIV/AIDS	0	0			
CDFB3C72-AA33-4F16-B31F-8A269793B3E0	2	Hahn MD, Stanley	F1670A16-6D8A-4B33-9EC7-E62382F5031B	0	0			
CDFB3C72-AA33-4F16-B31F-8A269793B3E0	2	Hahn MD, Stanley	2F3C6ED6-D3DB-498F-B881-ED9A3A66E476	0	0			
CDFB3C72-AA33-4F16-B31F-8A269793B3E0	2	Hahn MD, Stanley	BD709062-B9D6-406F-BCED-FD892B81ED6E	16	0			
CDFB3C72-AA33-4F16-B31F-8A269793B3E0	2	Hahn MD, Stanley	Chlamydia Screening	0	0			
766BA8DC-7A35-4195-9E7D-4C9877D72D6E	2	Halbur MD, Gregory	CAD Antiplatelet	73	40			
766BA8DC-7A35-4195-9E7D-4C9877D72D6E	2	Halbur MD, Gregory	CAD Lipid Lowering Drugs	16	5			
766BA8DC-7A35-4195-9E7D-4C9877D72D6E	2	Halbur MD, Gregory	Lipid Testing	160	149			
766BA8DC-7A35-4195-9E7D-4C9877D72D6E	2	Halbur MD, Gregory	Pneumonia Vaccination	304	116			
766BA8DC-7A35-4195-9E7D-4C9877D72D6E	2	Halbur MD, Gregory	Influenza	752	375			
766BA8DC-7A35-4195-9E7D-4C9877D72D6E	2	Halbur MD, Gregory	Depression	962	568			
766BA8DC-7A35-4195-9E7D-4C9877D72D6E	2	Halbur MD, Gregory	92877B4E-A96E-45A4-8734-53D5A6100069	0	0			
766BA8DC-7A35-4195-9E7D-4C9877D72D6E	2	Halbur MD, Gregory	B28AF571-9833-474D-8F35-5BC557C89BEE	77	68			
766BA8DC-7A35-4195-9E7D-4C9877D72D6E	2	Halbur MD, Gregory	Lipid LT 100	0	0			
766BA8DC-7A35-4195-9E7D-4C9877D72D6E	2	Halbur MD, Gregory	FD13C439-E2CC-4D4E-B5B2-67E8A976BB95	137	137			
766BA8DC-7A35-4195-9E7D-4C9877D72D6E	2	Halbur MD, Gregory	9B6F3897-53F0-40EE-BFBC-6DD4162618F8	705	366			
766BA8DC-7A35-4195-9E7D-4C9877D72D6E	2	Halbur MD, Gregory	086B0985-E4AD-43C1-9C22-88CFBE261E3F	137	12			
766BA8DC-7A35-4195-9E7D-4C9877D72D6E	2	Halbur MD, Gregory	61173E6E-083D-4F59-8097-921C8AD4A8F0	516	516			
766BA8DC-7A35-4195-9E7D-4C9877D72D6E	2	Halbur MD, Gregory	D03562F7-FF8A-405C-BCA9-94DEC092F33E	137	137			
766BA8DC-7A35-4195-9E7D-4C9877D72D6E	2	Halbur MD, Gregory	849E7DDB-8DDB-4175-982D-974EFAFB808F	159	0			
766BA8DC-7A35-4195-9E7D-4C9877D72D6E	2	Halbur MD, Gregory	IVD Antithrombotic Neuro	14	13			
766BA8DC-7A35-4195-9E7D-4C9877D72D6E	2	Halbur MD, Gregory	DDF1489B-C3F6-46C3-A403-B5F7D0C9E379	137	98			
766BA8DC-7A35-4195-9E7D-4C9877D72D6E	2	Halbur MD, Gregory	ED87A3EC-8929-4397-B1AB-B6E3460F63E7	547	286			
766BA8DC-7A35-4195-9E7D-4C9877D72D6E	2	Halbur MD, Gregory	6F3C49DB-F20A-40AE-846E-B79DE7343243	2	0			
766BA8DC-7A35-4195-9E7D-4C9877D72D6E	2	Halbur MD, Gregory	D06F1D7A-1E8A-4DAD-8ED0-B95ACFB2F2D4	137	135			
766BA8DC-7A35-4195-9E7D-4C9877D72D6E	2	Halbur MD, Gregory	11E825E0-F8A8-4BEB-8C9A-BD8F4EB33814	0	0			
766BA8DC-7A35-4195-9E7D-4C9877D72D6E	2	Halbur MD, Gregory	LDL Control	84	51			
766BA8DC-7A35-4195-9E7D-4C9877D72D6E	2	Halbur MD, Gregory	5A58F529-B673-4BC7-B686-CB9B3B755778	212	80			
766BA8DC-7A35-4195-9E7D-4C9877D72D6E	2	Halbur MD, Gregory	BD246D76-724D-4CB8-BC0A-D2AD73EB2801	292	37			
766BA8DC-7A35-4195-9E7D-4C9877D72D6E	2	Halbur MD, Gregory	HIV/AIDS	0	0			
766BA8DC-7A35-4195-9E7D-4C9877D72D6E	2	Halbur MD, Gregory	F1670A16-6D8A-4B33-9EC7-E62382F5031B	14	13			
766BA8DC-7A35-4195-9E7D-4C9877D72D6E	2	Halbur MD, Gregory	2F3C6ED6-D3DB-498F-B881-ED9A3A66E476	105	2			
766BA8DC-7A35-4195-9E7D-4C9877D72D6E	2	Halbur MD, Gregory	BD709062-B9D6-406F-BCED-FD892B81ED6E	152	119			
766BA8DC-7A35-4195-9E7D-4C9877D72D6E	2	Halbur MD, Gregory	Chlamydia Screening	2	1			
08C0661F-CF06-4039-9554-9742D2347714	2	Hansen PAC, Ross Stewart	CAD Antiplatelet	2	0			
08C0661F-CF06-4039-9554-9742D2347714	2	Hansen PAC, Ross Stewart	CAD Lipid Lowering Drugs	0	0			
08C0661F-CF06-4039-9554-9742D2347714	2	Hansen PAC, Ross Stewart	Lipid Testing	5	0			
08C0661F-CF06-4039-9554-9742D2347714	2	Hansen PAC, Ross Stewart	Pneumonia Vaccination	8	0			
08C0661F-CF06-4039-9554-9742D2347714	2	Hansen PAC, Ross Stewart	Influenza	29	0			
08C0661F-CF06-4039-9554-9742D2347714	2	Hansen PAC, Ross Stewart	Depression	24	0			
08C0661F-CF06-4039-9554-9742D2347714	2	Hansen PAC, Ross Stewart	92877B4E-A96E-45A4-8734-53D5A6100069	0	0			
08C0661F-CF06-4039-9554-9742D2347714	2	Hansen PAC, Ross Stewart	B28AF571-9833-474D-8F35-5BC557C89BEE	0	0			
08C0661F-CF06-4039-9554-9742D2347714	2	Hansen PAC, Ross Stewart	Lipid LT 100	0	0			
08C0661F-CF06-4039-9554-9742D2347714	2	Hansen PAC, Ross Stewart	FD13C439-E2CC-4D4E-B5B2-67E8A976BB95	1	0			
08C0661F-CF06-4039-9554-9742D2347714	2	Hansen PAC, Ross Stewart	9B6F3897-53F0-40EE-BFBC-6DD4162618F8	24	0			
08C0661F-CF06-4039-9554-9742D2347714	2	Hansen PAC, Ross Stewart	086B0985-E4AD-43C1-9C22-88CFBE261E3F	2	0			
08C0661F-CF06-4039-9554-9742D2347714	2	Hansen PAC, Ross Stewart	61173E6E-083D-4F59-8097-921C8AD4A8F0	5	0			
08C0661F-CF06-4039-9554-9742D2347714	2	Hansen PAC, Ross Stewart	D03562F7-FF8A-405C-BCA9-94DEC092F33E	2	1			
08C0661F-CF06-4039-9554-9742D2347714	2	Hansen PAC, Ross Stewart	849E7DDB-8DDB-4175-982D-974EFAFB808F	0	0			
08C0661F-CF06-4039-9554-9742D2347714	2	Hansen PAC, Ross Stewart	IVD Antithrombotic Neuro	0	0			
08C0661F-CF06-4039-9554-9742D2347714	2	Hansen PAC, Ross Stewart	DDF1489B-C3F6-46C3-A403-B5F7D0C9E379	2	0			
08C0661F-CF06-4039-9554-9742D2347714	2	Hansen PAC, Ross Stewart	ED87A3EC-8929-4397-B1AB-B6E3460F63E7	10	0			
08C0661F-CF06-4039-9554-9742D2347714	2	Hansen PAC, Ross Stewart	6F3C49DB-F20A-40AE-846E-B79DE7343243	0	0			
08C0661F-CF06-4039-9554-9742D2347714	2	Hansen PAC, Ross Stewart	D06F1D7A-1E8A-4DAD-8ED0-B95ACFB2F2D4	1	0			
08C0661F-CF06-4039-9554-9742D2347714	2	Hansen PAC, Ross Stewart	11E825E0-F8A8-4BEB-8C9A-BD8F4EB33814	0	0			
08C0661F-CF06-4039-9554-9742D2347714	2	Hansen PAC, Ross Stewart	LDL Control	0	0			
08C0661F-CF06-4039-9554-9742D2347714	2	Hansen PAC, Ross Stewart	5A58F529-B673-4BC7-B686-CB9B3B755778	3	0			
08C0661F-CF06-4039-9554-9742D2347714	2	Hansen PAC, Ross Stewart	BD246D76-724D-4CB8-BC0A-D2AD73EB2801	7	0			
08C0661F-CF06-4039-9554-9742D2347714	2	Hansen PAC, Ross Stewart	HIV/AIDS	0	0			
08C0661F-CF06-4039-9554-9742D2347714	2	Hansen PAC, Ross Stewart	F1670A16-6D8A-4B33-9EC7-E62382F5031B	0	0			
08C0661F-CF06-4039-9554-9742D2347714	2	Hansen PAC, Ross Stewart	2F3C6ED6-D3DB-498F-B881-ED9A3A66E476	0	0			
08C0661F-CF06-4039-9554-9742D2347714	2	Hansen PAC, Ross Stewart	BD709062-B9D6-406F-BCED-FD892B81ED6E	0	0			
08C0661F-CF06-4039-9554-9742D2347714	2	Hansen PAC, Ross Stewart	Chlamydia Screening	0	0			
D58B264A-8B98-4E38-8C4A-9D938A24A657	2	Hanson MD, David H	CAD Antiplatelet	0	0			
D58B264A-8B98-4E38-8C4A-9D938A24A657	2	Hanson MD, David H	CAD Lipid Lowering Drugs	0	0			
D58B264A-8B98-4E38-8C4A-9D938A24A657	2	Hanson MD, David H	Lipid Testing	0	0			
D58B264A-8B98-4E38-8C4A-9D938A24A657	2	Hanson MD, David H	Pneumonia Vaccination	0	0			
D58B264A-8B98-4E38-8C4A-9D938A24A657	2	Hanson MD, David H	Influenza	0	0			
D58B264A-8B98-4E38-8C4A-9D938A24A657	2	Hanson MD, David H	Depression	0	0			
D58B264A-8B98-4E38-8C4A-9D938A24A657	2	Hanson MD, David H	92877B4E-A96E-45A4-8734-53D5A6100069	0	0			
D58B264A-8B98-4E38-8C4A-9D938A24A657	2	Hanson MD, David H	B28AF571-9833-474D-8F35-5BC557C89BEE	0	0			
D58B264A-8B98-4E38-8C4A-9D938A24A657	2	Hanson MD, David H	Lipid LT 100	0	0			
D58B264A-8B98-4E38-8C4A-9D938A24A657	2	Hanson MD, David H	FD13C439-E2CC-4D4E-B5B2-67E8A976BB95	0	0			
D58B264A-8B98-4E38-8C4A-9D938A24A657	2	Hanson MD, David H	9B6F3897-53F0-40EE-BFBC-6DD4162618F8	0	0			
D58B264A-8B98-4E38-8C4A-9D938A24A657	2	Hanson MD, David H	086B0985-E4AD-43C1-9C22-88CFBE261E3F	0	0			
D58B264A-8B98-4E38-8C4A-9D938A24A657	2	Hanson MD, David H	61173E6E-083D-4F59-8097-921C8AD4A8F0	0	0			
D58B264A-8B98-4E38-8C4A-9D938A24A657	2	Hanson MD, David H	D03562F7-FF8A-405C-BCA9-94DEC092F33E	0	0			
D58B264A-8B98-4E38-8C4A-9D938A24A657	2	Hanson MD, David H	849E7DDB-8DDB-4175-982D-974EFAFB808F	0	0			
D58B264A-8B98-4E38-8C4A-9D938A24A657	2	Hanson MD, David H	IVD Antithrombotic Neuro	0	0			
D58B264A-8B98-4E38-8C4A-9D938A24A657	2	Hanson MD, David H	DDF1489B-C3F6-46C3-A403-B5F7D0C9E379	0	0			
D58B264A-8B98-4E38-8C4A-9D938A24A657	2	Hanson MD, David H	ED87A3EC-8929-4397-B1AB-B6E3460F63E7	0	0			
D58B264A-8B98-4E38-8C4A-9D938A24A657	2	Hanson MD, David H	6F3C49DB-F20A-40AE-846E-B79DE7343243	0	0			
D58B264A-8B98-4E38-8C4A-9D938A24A657	2	Hanson MD, David H	D06F1D7A-1E8A-4DAD-8ED0-B95ACFB2F2D4	0	0			
D58B264A-8B98-4E38-8C4A-9D938A24A657	2	Hanson MD, David H	11E825E0-F8A8-4BEB-8C9A-BD8F4EB33814	0	0			
D58B264A-8B98-4E38-8C4A-9D938A24A657	2	Hanson MD, David H	LDL Control	0	0			
D58B264A-8B98-4E38-8C4A-9D938A24A657	2	Hanson MD, David H	5A58F529-B673-4BC7-B686-CB9B3B755778	0	0			
D58B264A-8B98-4E38-8C4A-9D938A24A657	2	Hanson MD, David H	BD246D76-724D-4CB8-BC0A-D2AD73EB2801	0	0			
D58B264A-8B98-4E38-8C4A-9D938A24A657	2	Hanson MD, David H	HIV/AIDS	0	0			
D58B264A-8B98-4E38-8C4A-9D938A24A657	2	Hanson MD, David H	F1670A16-6D8A-4B33-9EC7-E62382F5031B	0	0			
D58B264A-8B98-4E38-8C4A-9D938A24A657	2	Hanson MD, David H	2F3C6ED6-D3DB-498F-B881-ED9A3A66E476	0	0			
D58B264A-8B98-4E38-8C4A-9D938A24A657	2	Hanson MD, David H	BD709062-B9D6-406F-BCED-FD892B81ED6E	0	0			
D58B264A-8B98-4E38-8C4A-9D938A24A657	2	Hanson MD, David H	Chlamydia Screening	0	0			
198CA037-7612-408C-A881-059F2F68A465	2	Harder DO, Michael	CAD Antiplatelet	28	9			
198CA037-7612-408C-A881-059F2F68A465	2	Harder DO, Michael	CAD Lipid Lowering Drugs	12	5			
198CA037-7612-408C-A881-059F2F68A465	2	Harder DO, Michael	Lipid Testing	79	63			
198CA037-7612-408C-A881-059F2F68A465	2	Harder DO, Michael	Pneumonia Vaccination	128	48			
198CA037-7612-408C-A881-059F2F68A465	2	Harder DO, Michael	Influenza	602	212			
198CA037-7612-408C-A881-059F2F68A465	2	Harder DO, Michael	Depression	746	316			
198CA037-7612-408C-A881-059F2F68A465	2	Harder DO, Michael	92877B4E-A96E-45A4-8734-53D5A6100069	0	0			
198CA037-7612-408C-A881-059F2F68A465	2	Harder DO, Michael	B28AF571-9833-474D-8F35-5BC557C89BEE	29	25			
198CA037-7612-408C-A881-059F2F68A465	2	Harder DO, Michael	Lipid LT 100	0	0			
198CA037-7612-408C-A881-059F2F68A465	2	Harder DO, Michael	FD13C439-E2CC-4D4E-B5B2-67E8A976BB95	79	79			
198CA037-7612-408C-A881-059F2F68A465	2	Harder DO, Michael	9B6F3897-53F0-40EE-BFBC-6DD4162618F8	671	348			
198CA037-7612-408C-A881-059F2F68A465	2	Harder DO, Michael	086B0985-E4AD-43C1-9C22-88CFBE261E3F	79	7			
198CA037-7612-408C-A881-059F2F68A465	2	Harder DO, Michael	61173E6E-083D-4F59-8097-921C8AD4A8F0	264	264			
198CA037-7612-408C-A881-059F2F68A465	2	Harder DO, Michael	D03562F7-FF8A-405C-BCA9-94DEC092F33E	80	79			
198CA037-7612-408C-A881-059F2F68A465	2	Harder DO, Michael	849E7DDB-8DDB-4175-982D-974EFAFB808F	27	1			
198CA037-7612-408C-A881-059F2F68A465	2	Harder DO, Michael	IVD Antithrombotic Neuro	20	19			
198CA037-7612-408C-A881-059F2F68A465	2	Harder DO, Michael	DDF1489B-C3F6-46C3-A403-B5F7D0C9E379	79	58			
198CA037-7612-408C-A881-059F2F68A465	2	Harder DO, Michael	ED87A3EC-8929-4397-B1AB-B6E3460F63E7	302	169			
198CA037-7612-408C-A881-059F2F68A465	2	Harder DO, Michael	6F3C49DB-F20A-40AE-846E-B79DE7343243	5	0			
198CA037-7612-408C-A881-059F2F68A465	2	Harder DO, Michael	D06F1D7A-1E8A-4DAD-8ED0-B95ACFB2F2D4	79	67			
198CA037-7612-408C-A881-059F2F68A465	2	Harder DO, Michael	11E825E0-F8A8-4BEB-8C9A-BD8F4EB33814	0	0			
198CA037-7612-408C-A881-059F2F68A465	2	Harder DO, Michael	LDL Control	32	14			
198CA037-7612-408C-A881-059F2F68A465	2	Harder DO, Michael	5A58F529-B673-4BC7-B686-CB9B3B755778	125	39			
198CA037-7612-408C-A881-059F2F68A465	2	Harder DO, Michael	BD246D76-724D-4CB8-BC0A-D2AD73EB2801	277	59			
198CA037-7612-408C-A881-059F2F68A465	2	Harder DO, Michael	HIV/AIDS	0	0			
198CA037-7612-408C-A881-059F2F68A465	2	Harder DO, Michael	F1670A16-6D8A-4B33-9EC7-E62382F5031B	20	19			
198CA037-7612-408C-A881-059F2F68A465	2	Harder DO, Michael	2F3C6ED6-D3DB-498F-B881-ED9A3A66E476	79	2			
198CA037-7612-408C-A881-059F2F68A465	2	Harder DO, Michael	BD709062-B9D6-406F-BCED-FD892B81ED6E	26	15			
198CA037-7612-408C-A881-059F2F68A465	2	Harder DO, Michael	Chlamydia Screening	0	0			
42CBC1A8-7A1F-458F-8163-70E0084C1488	2	Harlan MD, Bruce	CAD Antiplatelet	4	1			
42CBC1A8-7A1F-458F-8163-70E0084C1488	2	Harlan MD, Bruce	CAD Lipid Lowering Drugs	0	0			
42CBC1A8-7A1F-458F-8163-70E0084C1488	2	Harlan MD, Bruce	Lipid Testing	12	9			
42CBC1A8-7A1F-458F-8163-70E0084C1488	2	Harlan MD, Bruce	Pneumonia Vaccination	467	11			
42CBC1A8-7A1F-458F-8163-70E0084C1488	2	Harlan MD, Bruce	Influenza	500	1			
42CBC1A8-7A1F-458F-8163-70E0084C1488	2	Harlan MD, Bruce	Depression	732	0			
42CBC1A8-7A1F-458F-8163-70E0084C1488	2	Harlan MD, Bruce	92877B4E-A96E-45A4-8734-53D5A6100069	0	0			
42CBC1A8-7A1F-458F-8163-70E0084C1488	2	Harlan MD, Bruce	B28AF571-9833-474D-8F35-5BC557C89BEE	0	0			
42CBC1A8-7A1F-458F-8163-70E0084C1488	2	Harlan MD, Bruce	Lipid LT 100	0	0			
42CBC1A8-7A1F-458F-8163-70E0084C1488	2	Harlan MD, Bruce	FD13C439-E2CC-4D4E-B5B2-67E8A976BB95	2	0			
42CBC1A8-7A1F-458F-8163-70E0084C1488	2	Harlan MD, Bruce	9B6F3897-53F0-40EE-BFBC-6DD4162618F8	732	0			
42CBC1A8-7A1F-458F-8163-70E0084C1488	2	Harlan MD, Bruce	086B0985-E4AD-43C1-9C22-88CFBE261E3F	8	2			
42CBC1A8-7A1F-458F-8163-70E0084C1488	2	Harlan MD, Bruce	61173E6E-083D-4F59-8097-921C8AD4A8F0	9	0			
42CBC1A8-7A1F-458F-8163-70E0084C1488	2	Harlan MD, Bruce	D03562F7-FF8A-405C-BCA9-94DEC092F33E	8	8			
42CBC1A8-7A1F-458F-8163-70E0084C1488	2	Harlan MD, Bruce	849E7DDB-8DDB-4175-982D-974EFAFB808F	10	0			
42CBC1A8-7A1F-458F-8163-70E0084C1488	2	Harlan MD, Bruce	IVD Antithrombotic Neuro	0	0			
42CBC1A8-7A1F-458F-8163-70E0084C1488	2	Harlan MD, Bruce	DDF1489B-C3F6-46C3-A403-B5F7D0C9E379	8	3			
42CBC1A8-7A1F-458F-8163-70E0084C1488	2	Harlan MD, Bruce	ED87A3EC-8929-4397-B1AB-B6E3460F63E7	373	8			
42CBC1A8-7A1F-458F-8163-70E0084C1488	2	Harlan MD, Bruce	6F3C49DB-F20A-40AE-846E-B79DE7343243	1	0			
42CBC1A8-7A1F-458F-8163-70E0084C1488	2	Harlan MD, Bruce	D06F1D7A-1E8A-4DAD-8ED0-B95ACFB2F2D4	2	0			
42CBC1A8-7A1F-458F-8163-70E0084C1488	2	Harlan MD, Bruce	11E825E0-F8A8-4BEB-8C9A-BD8F4EB33814	0	0			
42CBC1A8-7A1F-458F-8163-70E0084C1488	2	Harlan MD, Bruce	LDL Control	0	0			
42CBC1A8-7A1F-458F-8163-70E0084C1488	2	Harlan MD, Bruce	5A58F529-B673-4BC7-B686-CB9B3B755778	98	5			
42CBC1A8-7A1F-458F-8163-70E0084C1488	2	Harlan MD, Bruce	BD246D76-724D-4CB8-BC0A-D2AD73EB2801	90	5			
42CBC1A8-7A1F-458F-8163-70E0084C1488	2	Harlan MD, Bruce	HIV/AIDS	0	0			
42CBC1A8-7A1F-458F-8163-70E0084C1488	2	Harlan MD, Bruce	F1670A16-6D8A-4B33-9EC7-E62382F5031B	0	0			
42CBC1A8-7A1F-458F-8163-70E0084C1488	2	Harlan MD, Bruce	2F3C6ED6-D3DB-498F-B881-ED9A3A66E476	0	0			
42CBC1A8-7A1F-458F-8163-70E0084C1488	2	Harlan MD, Bruce	BD709062-B9D6-406F-BCED-FD892B81ED6E	8	0			
42CBC1A8-7A1F-458F-8163-70E0084C1488	2	Harlan MD, Bruce	Chlamydia Screening	0	0			
E3969AB0-F264-4301-B8AE-A6E37ACD9FD2	2	Hedrick PA, Lisa K	CAD Antiplatelet	20	13			
E3969AB0-F264-4301-B8AE-A6E37ACD9FD2	2	Hedrick PA, Lisa K	CAD Lipid Lowering Drugs	0	0			
E3969AB0-F264-4301-B8AE-A6E37ACD9FD2	2	Hedrick PA, Lisa K	Lipid Testing	50	38			
E3969AB0-F264-4301-B8AE-A6E37ACD9FD2	2	Hedrick PA, Lisa K	Pneumonia Vaccination	590	110			
